,location,createdAt,value,isOutlier,Id,outlier
200,"[8.410042, 49.001548]",2024-05-27T13:52:51.469Z,24.20,False,6645db6eeb5aad0007a6e4b7,
201,"[8.410042, 49.001548]",2024-05-27T13:51:52.071Z,24.09,False,6645db6eeb5aad0007a6e4b7,
202,"[8.410042, 49.001548]",2024-05-27T13:50:51.196Z,24.09,False,6645db6eeb5aad0007a6e4b7,
203,"[8.410042, 49.001548]",2024-05-27T13:49:53.314Z,24.06,False,6645db6eeb5aad0007a6e4b7,
204,"[8.410042, 49.001548]",2024-05-27T13:48:51.097Z,23.97,False,6645db6eeb5aad0007a6e4b7,
205,"[8.410042, 49.001548]",2024-05-27T13:47:51.009Z,23.95,False,6645db6eeb5aad0007a6e4b7,
206,"[8.410042, 49.001548]",2024-05-27T13:46:50.797Z,23.79,True,6645db6eeb5aad0007a6e4b7,
207,"[8.410042, 49.001548]",2024-05-27T13:45:50.663Z,23.76,True,6645db6eeb5aad0007a6e4b7,
208,"[8.410042, 49.001548]",2024-05-27T13:44:50.546Z,23.85,False,6645db6eeb5aad0007a6e4b7,
209,"[8.410042, 49.001548]",2024-05-27T13:43:51.422Z,23.85,False,6645db6eeb5aad0007a6e4b7,
210,"[8.410042, 49.001548]",2024-05-27T13:42:50.333Z,24.02,False,6645db6eeb5aad0007a6e4b7,
211,"[8.410042, 49.001548]",2024-05-27T13:41:51.083Z,24.08,False,6645db6eeb5aad0007a6e4b7,
212,"[8.410042, 49.001548]",2024-05-27T13:40:50.156Z,24.02,False,6645db6eeb5aad0007a6e4b7,
213,"[8.410042, 49.001548]",2024-05-27T13:39:49.937Z,24.18,False,6645db6eeb5aad0007a6e4b7,
214,"[8.410042, 49.001548]",2024-05-27T13:38:49.791Z,24.24,True,6645db6eeb5aad0007a6e4b7,
215,"[8.410042, 49.001548]",2024-05-27T13:37:49.668Z,24.30,True,6645db6eeb5aad0007a6e4b7,
216,"[8.410042, 49.001548]",2024-05-27T13:36:49.565Z,24.18,False,6645db6eeb5aad0007a6e4b7,
217,"[8.410042, 49.001548]",2024-05-27T13:35:49.458Z,24.16,False,6645db6eeb5aad0007a6e4b7,
218,"[8.410042, 49.001548]",2024-05-27T13:34:49.347Z,24.27,False,6645db6eeb5aad0007a6e4b7,
219,"[8.410042, 49.001548]",2024-05-27T13:33:49.624Z,24.32,False,6645db6eeb5aad0007a6e4b7,
220,"[8.410042, 49.001548]",2024-05-27T13:32:49.359Z,24.08,False,6645db6eeb5aad0007a6e4b7,
221,"[8.410042, 49.001548]",2024-05-27T13:31:49.060Z,24.42,False,6645db6eeb5aad0007a6e4b7,
222,"[8.410042, 49.001548]",2024-05-27T13:30:49.165Z,24.46,False,6645db6eeb5aad0007a6e4b7,
223,"[8.410042, 49.001548]",2024-05-27T13:29:48.755Z,24.61,True,6645db6eeb5aad0007a6e4b7,
224,"[8.410042, 49.001548]",2024-05-27T13:28:48.751Z,24.55,True,6645db6eeb5aad0007a6e4b7,
225,"[8.410042, 49.001548]",2024-05-27T13:27:48.475Z,24.24,False,6645db6eeb5aad0007a6e4b7,
226,"[8.410042, 49.001548]",2024-05-27T13:26:48.321Z,23.98,True,6645db6eeb5aad0007a6e4b7,
227,"[8.410042, 49.001548]",2024-05-27T13:25:48.262Z,23.80,True,6645db6eeb5aad0007a6e4b7,
228,"[8.410042, 49.001548]",2024-05-27T13:24:48.052Z,23.87,True,6645db6eeb5aad0007a6e4b7,
229,"[8.410042, 49.001548]",2024-05-27T13:23:48.001Z,23.78,False,6645db6eeb5aad0007a6e4b7,
230,"[8.410042, 49.001548]",2024-05-27T13:22:48.003Z,24.09,False,6645db6eeb5aad0007a6e4b7,
231,"[8.410042, 49.001548]",2024-05-27T13:21:48.571Z,24.21,False,6645db6eeb5aad0007a6e4b7,
232,"[8.410042, 49.001548]",2024-05-27T13:20:50.114Z,24.31,False,6645db6eeb5aad0007a6e4b7,
233,"[8.410042, 49.001548]",2024-05-27T13:19:47.666Z,24.43,False,6645db6eeb5aad0007a6e4b7,
234,"[8.410042, 49.001548]",2024-05-27T13:18:47.539Z,24.20,False,6645db6eeb5aad0007a6e4b7,
235,"[8.410042, 49.001548]",2024-05-27T13:17:47.609Z,24.27,False,6645db6eeb5aad0007a6e4b7,
