,createdAt,Luftdruck,Temperatur,UV-Intensität,rel. Luftfeuchte
8646,2024-05-28 17:24:33.707000+00:00,1004.49,21.62,348.75,40.53
8647,2024-05-28 17:25:33.875000+00:00,1004.5,21.64,348.75,40.23
8648,2024-05-28 17:26:33.932000+00:00,1004.48,21.64,348.75,40.33
8649,2024-05-28 17:27:34.094000+00:00,1004.48,21.65,348.75,40.43
8650,2024-05-28 17:28:34.147000+00:00,1004.49,21.62,348.75,40.63
8651,2024-05-28 17:29:34.340000+00:00,1004.49,,348.75,40.63
8652,2024-05-28 17:30:34.474000+00:00,1004.48,,348.75,40.53
8653,2024-05-28 17:31:34.582000+00:00,1004.48,,348.75,40.63
8654,2024-05-28 17:32:37.588000+00:00,1004.52,,348.75,40.73
8655,2024-05-28 17:33:34.871000+00:00,1004.51,,348.75,40.63
8656,2024-05-28 17:36:41.912000+00:00,1004.51,21.49,348.75,40.53
8657,2024-05-28 17:37:30.053000+00:00,1004.51,21.29,348.75,40.95
8658,2024-05-28 17:38:40.696000+00:00,1004.48,21.25,348.75,41.25
8659,2024-05-28 17:41:37.353000+00:00,1004.45,21.37,348.75,41.25
8660,2024-05-28 17:42:35.280000+00:00,1004.44,21.34,348.75,41.46
8661,2024-05-28 17:43:26.497000+00:00,,21.31,348.75,41.75
8662,2024-05-28 17:44:37.560000+00:00,,21.27,348.75,41.55
8663,2024-05-28 17:45:25.618000+00:00,,21.24,348.75,41.25
8664,2024-05-28 17:48:20.856000+00:00,1004.4,21.22,348.75,40.65
8665,2024-05-28 17:49:20.909000+00:00,,21.24,348.75,41.25
8666,2024-05-28 17:50:21.145000+00:00,,21.31,348.75,41.35
8667,2024-05-28 17:51:22.882000+00:00,1004.37,21.27,348.75,40.75
8668,2024-05-28 17:52:21.284000+00:00,1004.35,21.38,348.75,40.95
8669,2024-05-28 17:53:21.371000+00:00,1004.37,21.74,348.75,40.61
8670,2024-05-28 17:54:21.535000+00:00,1004.35,21.92,348.75,39.69
8671,2024-05-28 17:55:22.381000+00:00,1004.33,22.27,348.75,38.78
8672,2024-05-28 17:56:21.799000+00:00,1004.33,,348.75,38.18
8673,2024-05-28 17:57:21.908000+00:00,1004.33,,348.75,
8674,2024-05-28 17:58:21.957000+00:00,1004.35,,348.75,
8675,2024-05-28 17:59:22.087000+00:00,1004.35,,348.75,
8676,2024-05-28 18:00:22.288000+00:00,1004.34,,348.75,
8677,2024-05-28 18:01:22.392000+00:00,1004.34,,348.75,
8678,2024-05-28 18:02:22.587000+00:00,1004.34,,348.75,
8679,2024-05-28 18:03:22.618000+00:00,1004.33,,348.75,
8680,2024-05-28 18:04:22.811000+00:00,1004.33,,348.75,
8681,2024-05-28 18:05:22.844000+00:00,1004.34,,348.75,
8682,2024-05-28 18:06:22.903000+00:00,1004.35,,348.75,41.77
8683,2024-05-28 18:07:23.056000+00:00,1004.36,,348.75,42.07
8684,2024-05-28 18:08:23.190000+00:00,1004.37,,348.75,41.79
8685,2024-05-28 18:09:23.332000+00:00,1004.36,,348.75,41.89
8686,2024-05-28 18:10:23.522000+00:00,1004.35,,348.75,
8687,2024-05-28 18:11:23.637000+00:00,1004.34,,348.75,42.3
8688,2024-05-28 18:12:23.740000+00:00,1004.35,,348.75,
8689,2024-05-28 18:13:23.845000+00:00,1004.35,,348.75,42.61
8690,2024-05-28 18:14:24.234000+00:00,1004.35,20.62,348.75,
8691,2024-05-28 18:15:24.032000+00:00,1004.36,20.61,348.75,42.52
8692,2024-05-28 18:16:24.081000+00:00,,20.61,348.75,
8693,2024-05-28 18:17:24.319000+00:00,,20.62,348.75,42.72
8694,2024-05-28 18:18:24.945000+00:00,,20.62,348.75,42.82
8695,2024-05-28 18:19:24.473000+00:00,,20.62,348.75,42.61
8696,2024-05-28 18:20:24.538000+00:00,,20.57,348.75,42.72
8697,2024-05-28 18:21:24.691000+00:00,1004.31,20.57,348.75,42.91
8698,2024-05-28 18:22:24.745000+00:00,1004.31,20.59,348.75,43.12
8699,2024-05-28 18:23:24.890000+00:00,1004.31,20.62,348.75,43.02
8700,2024-05-28 18:24:25.078000+00:00,1004.29,20.62,348.75,42.82
8701,2024-05-28 18:25:25.182000+00:00,1004.29,20.64,348.75,43.02
8702,2024-05-28 18:26:25.219000+00:00,1004.28,,348.75,42.72
8703,2024-05-28 18:27:25.363000+00:00,1004.28,,348.75,42.72
8704,2024-05-28 18:28:25.497000+00:00,1004.28,20.61,348.75,42.91
8705,2024-05-28 18:29:25.661000+00:00,1004.28,20.62,348.75,42.91
8706,2024-05-28 18:30:25.720000+00:00,1004.28,20.59,348.75,43.02
8707,2024-05-28 18:31:25.793000+00:00,1004.27,20.57,348.75,42.72
8708,2024-05-28 18:32:26.104000+00:00,1004.26,20.58,348.75,42.91
8709,2024-05-28 18:33:26.248000+00:00,1004.25,20.54,348.75,43.02
8710,2024-05-28 18:34:26.192000+00:00,1004.25,,348.75,
8711,2024-05-28 18:35:26.251000+00:00,1004.24,,348.75,
8712,2024-05-28 18:36:26.415000+00:00,,,348.75,
8713,2024-05-28 18:37:26.467000+00:00,1004.24,,348.75,
8714,2024-05-28 18:38:26.689000+00:00,,,348.75,43.54
8715,2024-05-28 18:39:26.837000+00:00,,,348.75,43.84
8716,2024-05-28 18:40:26.921000+00:00,,,348.75,43.74
8717,2024-05-28 18:41:27.841000+00:00,,,348.75,
8718,2024-05-28 18:42:27.083000+00:00,1004.28,20.33,348.75,43.84
8719,2024-05-28 18:43:27.179000+00:00,1004.29,20.31,348.75,43.94
8720,2024-05-28 18:44:27.319000+00:00,1004.3,20.29,348.75,44.04
8721,2024-05-28 18:45:27.600000+00:00,1004.3,20.29,348.75,43.84
8722,2024-05-28 18:46:27.656000+00:00,1004.31,20.32,348.75,44.04
8723,2024-05-28 18:47:27.772000+00:00,1004.31,20.31,348.75,44.24
8724,2024-05-28 18:48:27.838000+00:00,,,348.75,44.14
8725,2024-05-28 18:49:27.919000+00:00,,20.28,348.75,
8726,2024-05-28 18:50:28.006000+00:00,,20.24,348.75,44.04
8727,2024-05-28 18:51:28.182000+00:00,,20.26,348.75,44.24
8728,2024-05-28 18:52:28.174000+00:00,,20.28,348.75,44.34
8729,2024-05-28 18:53:28.372000+00:00,,,348.75,44.14
8730,2024-05-28 18:54:28.474000+00:00,1004.29,20.24,348.75,44.46
8731,2024-05-28 18:55:28.533000+00:00,1004.28,20.18,348.75,44.16
8732,2024-05-28 18:56:28.695000+00:00,1004.26,20.16,348.75,44.36
8733,2024-05-28 18:57:28.839000+00:00,1004.26,20.16,348.75,44.46
8734,2024-05-28 18:58:28.911000+00:00,1004.26,,348.75,44.46
8735,2024-05-28 18:59:28.960000+00:00,1004.25,,348.75,44.56
8736,2024-05-28 19:00:29.161000+00:00,1004.26,,348.75,44.76
8737,2024-05-28 19:01:29.246000+00:00,1004.25,,348.75,
8738,2024-05-28 19:02:29.294000+00:00,1004.26,,348.75,
8739,2024-05-28 19:03:29.505000+00:00,1004.26,,348.75,44.76
8740,2024-05-28 19:04:29.681000+00:00,1004.27,,348.75,44.76
8741,2024-05-28 19:05:29.690000+00:00,,20.03,348.75,
8742,2024-05-28 19:06:29.797000+00:00,,20.01,348.75,
8743,2024-05-28 19:07:29.969000+00:00,,20.01,348.75,45.18
8744,2024-05-28 19:08:30.962000+00:00,,20.01,348.75,45.18
8745,2024-05-28 19:09:30.142000+00:00,,20.02,348.75,
8746,2024-05-28 19:10:30.201000+00:00,,20.03,348.75,
8747,2024-05-28 19:11:30.335000+00:00,1004.24,20.05,348.75,45.37
8748,2024-05-28 19:12:30.620000+00:00,1004.23,20.02,348.75,45.37
8749,2024-05-28 19:13:30.602000+00:00,1004.21,20.01,348.75,45.49
8750,2024-05-28 19:14:30.781000+00:00,1004.21,19.99,348.75,45.59
8751,2024-05-28 19:15:31.385000+00:00,1004.2,,348.75,45.59
8752,2024-05-28 19:16:30.979000+00:00,1004.21,19.95,348.75,45.59
8753,2024-05-28 19:17:31.859000+00:00,1004.21,,348.75,45.69
8754,2024-05-28 19:18:31.230000+00:00,1004.21,19.96,348.75,45.69
8755,2024-05-28 19:19:31.914000+00:00,1004.21,19.94,348.75,
8756,2024-05-28 19:20:31.427000+00:00,1004.21,19.95,348.75,
8757,2024-05-28 19:21:32.359000+00:00,1004.22,19.95,348.75,
8758,2024-05-28 19:22:31.591000+00:00,1004.23,19.96,348.75,
8759,2024-05-28 19:23:31.766000+00:00,1004.25,,348.75,
8760,2024-05-28 19:24:31.844000+00:00,1004.25,,348.75,
8761,2024-05-28 19:25:32+00:00,,,348.75,
8762,2024-05-28 19:26:32.225000+00:00,,19.98,348.75,
8763,2024-05-28 19:27:32.299000+00:00,,19.95,348.75,
8764,2024-05-28 19:28:34.399000+00:00,,19.94,348.75,
8765,2024-05-28 19:29:32.501000+00:00,,19.94,348.75,47.9
8766,2024-05-28 19:30:32.556000+00:00,,19.94,348.75,48.0
8767,2024-05-28 19:31:32.707000+00:00,,19.92,348.75,48.1
8768,2024-05-28 19:32:33.461000+00:00,,19.95,348.75,48.1
8769,2024-05-28 19:33:33.674000+00:00,1004.21,19.94,348.75,48.1
8770,2024-05-28 19:34:33.074000+00:00,1004.21,19.94,348.75,48.3
8771,2024-05-28 19:35:33.213000+00:00,1004.21,19.91,348.75,48.2
8772,2024-05-28 19:36:33.263000+00:00,1004.21,,348.75,48.4
8773,2024-05-28 19:37:33.338000+00:00,1004.21,,348.75,48.4
8774,2024-05-28 19:38:33.428000+00:00,1004.21,,348.75,48.3
8775,2024-05-28 19:39:33.496000+00:00,1004.21,,348.75,
8776,2024-05-28 19:40:33.693000+00:00,1004.21,,348.75,
8777,2024-05-28 19:41:33.786000+00:00,1004.22,19.81,348.75,48.7
8778,2024-05-28 19:42:35.582000+00:00,1004.22,19.81,348.75,
8779,2024-05-28 19:43:34.858000+00:00,,19.84,348.75,
8780,2024-05-28 19:44:34.084000+00:00,,19.86,348.75,
8781,2024-05-28 19:45:34.237000+00:00,,19.83,348.75,48.8
8782,2024-05-28 19:46:35.413000+00:00,,19.83,348.75,
8783,2024-05-28 19:47:35.101000+00:00,,19.84,348.75,48.9
8784,2024-05-28 19:48:34.714000+00:00,,19.86,348.75,48.9
8785,2024-05-28 19:49:34.703000+00:00,,19.84,348.75,48.9
8786,2024-05-28 19:50:34.761000+00:00,,19.87,348.75,49.01
8787,2024-05-28 19:51:34.911000+00:00,1004.31,19.83,348.75,49.01
8788,2024-05-28 19:52:35.964000+00:00,,19.83,348.75,49.01
8789,2024-05-28 19:53:35.214000+00:00,,19.81,348.75,49.01
8790,2024-05-28 19:54:35.276000+00:00,1004.32,19.8,348.75,49.13
8791,2024-05-28 19:55:35.414000+00:00,1004.33,19.83,348.75,49.13
8792,2024-05-28 19:56:35.577000+00:00,1004.33,19.8,348.75,
8793,2024-05-28 19:57:35.652000+00:00,1004.33,19.77,348.75,
8794,2024-05-28 19:58:35.848000+00:00,1004.33,19.76,348.75,
8795,2024-05-28 19:59:35.938000+00:00,1004.33,19.74,348.75,
8796,2024-05-28 20:00:36.189000+00:00,1004.34,,348.75,
8797,2024-05-28 20:01:36.201000+00:00,1004.34,,348.75,49.43
8798,2024-05-28 20:02:36.366000+00:00,1004.34,,348.75,
8799,2024-05-28 20:03:36.493000+00:00,,,348.75,49.53
8800,2024-05-28 20:04:36.582000+00:00,,19.63,348.75,49.63
8801,2024-05-28 20:05:36.696000+00:00,,19.65,348.75,49.63
8802,2024-05-28 20:06:36.833000+00:00,1004.37,19.58,348.75,49.63
8803,2024-05-28 20:07:37.092000+00:00,1004.4,19.58,348.75,
8804,2024-05-28 20:08:37.124000+00:00,1004.42,19.61,348.75,49.73
8805,2024-05-28 20:09:37.512000+00:00,1004.43,19.61,348.75,49.73
8806,2024-05-28 20:10:37.432000+00:00,,19.63,348.75,49.63
8807,2024-05-28 20:11:37.497000+00:00,,19.65,348.75,49.73
8808,2024-05-28 20:12:37.646000+00:00,,19.65,348.75,49.53
8809,2024-05-28 20:13:37.867000+00:00,,19.65,348.75,49.63
8810,2024-05-28 20:14:37.911000+00:00,,19.65,348.75,49.53
8811,2024-05-28 20:15:38.085000+00:00,1004.48,19.65,348.75,49.53
8812,2024-05-28 20:16:38.171000+00:00,1004.49,,348.75,49.43
8813,2024-05-28 20:17:38.439000+00:00,1004.51,,348.75,
8814,2024-05-28 20:18:38.468000+00:00,1004.52,,348.75,
8815,2024-05-28 20:19:38.541000+00:00,1004.52,,348.75,49.53
8816,2024-05-28 20:20:38.666000+00:00,,19.59,348.75,
8817,2024-05-28 20:21:38.722000+00:00,,19.51,348.75,49.76
8818,2024-05-28 20:22:39.384000+00:00,,19.46,348.75,49.85
8819,2024-05-28 20:23:39.012000+00:00,,,348.75,49.95
8820,2024-05-28 20:24:39.164000+00:00,,,348.75,49.85
8821,2024-05-28 20:25:39.423000+00:00,,,348.75,49.76
8822,2024-05-28 20:26:39.319000+00:00,1004.55,,348.75,49.76
8823,2024-05-28 20:27:39.564000+00:00,1004.56,19.51,348.75,49.65
8824,2024-05-28 20:28:39.534000+00:00,1004.57,19.54,348.75,49.65
8825,2024-05-28 20:29:40.461000+00:00,1004.57,,348.75,49.76
8826,2024-05-28 20:30:39.728000+00:00,1004.58,,348.75,49.65
8827,2024-05-28 20:31:39.785000+00:00,1004.58,,348.75,49.76
8828,2024-05-28 20:32:39.981000+00:00,1004.58,19.54,348.75,49.85
8829,2024-05-28 20:33:40.101000+00:00,1004.58,19.54,348.75,49.85
8830,2024-05-28 20:34:40.150000+00:00,,19.55,348.75,49.65
8831,2024-05-28 20:35:40.309000+00:00,,19.55,348.75,49.65
8832,2024-05-28 20:36:40.431000+00:00,,19.51,348.75,49.76
8833,2024-05-28 20:37:40.596000+00:00,,,348.75,49.95
8834,2024-05-28 20:38:40.662000+00:00,,,348.75,50.15
8835,2024-05-28 20:39:40.796000+00:00,,,348.75,
8836,2024-05-28 20:40:41.027000+00:00,,,348.75,
8837,2024-05-28 20:41:41.060000+00:00,,,348.75,
8838,2024-05-28 20:42:41.436000+00:00,,19.5,348.75,
8839,2024-05-28 20:43:41.394000+00:00,1004.52,19.5,348.75,
8840,2024-05-28 20:44:41.419000+00:00,1004.52,19.48,348.75,
8841,2024-05-28 20:45:41.545000+00:00,1004.52,19.48,348.75,
8842,2024-05-28 20:46:41.665000+00:00,1004.52,19.48,348.75,
8843,2024-05-28 20:47:41.933000+00:00,1004.52,19.47,348.75,51.16
8844,2024-05-28 20:48:43.110000+00:00,1004.52,19.46,348.75,51.16
8845,2024-05-28 20:49:42.113000+00:00,1004.52,19.46,348.75,51.26
8846,2024-05-28 20:50:42.928000+00:00,1004.52,19.48,348.75,51.26
8847,2024-05-28 20:51:42.363000+00:00,1004.52,19.46,348.75,51.26
8848,2024-05-28 20:52:42.629000+00:00,1004.52,19.44,348.75,51.36
8849,2024-05-28 20:53:42.517000+00:00,1004.52,,348.75,51.36
8850,2024-05-28 20:54:42.637000+00:00,1004.52,,348.75,51.26
8851,2024-05-28 20:55:42.763000+00:00,1004.52,19.44,348.75,51.36
8852,2024-05-28 20:56:42.832000+00:00,1004.51,19.44,348.75,51.36
8853,2024-05-28 20:57:43.134000+00:00,1004.51,19.43,348.75,51.46
8854,2024-05-28 20:58:42.973000+00:00,1004.51,19.37,348.75,51.46
8855,2024-05-28 20:59:43.892000+00:00,,,348.75,51.56
8856,2024-05-28 21:00:43.707000+00:00,,,348.75,51.68
8857,2024-05-28 21:01:43.613000+00:00,,19.33,348.75,51.76
8858,2024-05-28 21:02:43.541000+00:00,,19.33,348.75,
8859,2024-05-28 21:03:43.912000+00:00,,19.32,348.75,
8860,2024-05-28 21:04:43.855000+00:00,,19.36,348.75,
8861,2024-05-28 21:05:43.924000+00:00,,19.36,348.75,52.06
8862,2024-05-28 21:06:44.102000+00:00,,19.37,348.75,52.06
8863,2024-05-28 21:07:44.961000+00:00,1004.48,19.37,348.75,52.17
8864,2024-05-28 21:08:44.342000+00:00,1004.47,19.36,348.75,52.26
8865,2024-05-28 21:09:44.321000+00:00,1004.48,19.32,348.75,52.17
8866,2024-05-28 21:10:45.079000+00:00,1004.48,19.31,348.75,52.49
8867,2024-05-28 21:11:44.534000+00:00,1004.48,,348.75,52.8
8868,2024-05-28 21:12:44.651000+00:00,1004.48,,348.75,52.49
8869,2024-05-28 21:13:44.860000+00:00,1004.48,,348.75,52.39
8870,2024-05-28 21:14:44.928000+00:00,,,348.75,52.39
8871,2024-05-28 21:15:45.079000+00:00,,,348.75,52.39
8872,2024-05-28 21:16:45.906000+00:00,,,348.75,52.29
8873,2024-05-28 21:17:45.267000+00:00,,19.16,348.75,52.39
8874,2024-05-28 21:18:45.340000+00:00,,19.07,348.75,52.72
8875,2024-05-28 21:19:45.450000+00:00,,19.11,348.75,52.62
8876,2024-05-28 21:20:45.671000+00:00,,19.1,348.75,52.69
8877,2024-05-28 21:21:45.662000+00:00,,19.07,348.75,
8878,2024-05-28 21:22:45.814000+00:00,,19.1,348.75,
8879,2024-05-28 21:23:45.951000+00:00,1004.4,,348.75,
8880,2024-05-28 21:24:46.092000+00:00,1004.4,,348.75,
8881,2024-05-28 21:25:46.527000+00:00,1004.38,19.07,348.75,
8882,2024-05-28 21:26:46.315000+00:00,1004.39,19.11,348.75,52.49
8883,2024-05-28 21:27:46.469000+00:00,1004.4,19.14,348.75,52.39
8884,2024-05-28 21:28:47.453000+00:00,1004.39,19.18,348.75,52.39
8885,2024-05-28 21:29:46.675000+00:00,1004.38,19.18,348.75,52.39
8886,2024-05-28 21:30:46.889000+00:00,1004.37,19.18,348.75,52.39
8887,2024-05-28 21:31:46.981000+00:00,1004.36,19.14,348.75,52.29
8888,2024-05-28 21:32:47.077000+00:00,1004.36,19.14,348.75,52.29
8889,2024-05-28 21:33:47.153000+00:00,1004.37,19.14,348.75,52.29
8890,2024-05-28 21:34:47.215000+00:00,1004.37,,348.75,52.19
8891,2024-05-28 21:35:47.394000+00:00,,,348.75,52.19
8892,2024-05-28 21:36:47.473000+00:00,,,348.75,52.19
8893,2024-05-28 21:37:47.559000+00:00,,,348.75,
8894,2024-05-28 21:38:47.618000+00:00,,,348.75,
8895,2024-05-28 21:39:47.815000+00:00,,,348.75,
8896,2024-05-28 21:40:47.951000+00:00,,,348.75,52.42
8897,2024-05-28 21:41:48.037000+00:00,1004.31,18.9,348.75,
8898,2024-05-28 21:42:48.078000+00:00,1004.3,18.81,348.75,52.84
8899,2024-05-28 21:43:48.266000+00:00,1004.28,18.8,348.75,
8900,2024-05-28 21:44:48.360000+00:00,1004.27,18.84,348.75,53.14
8901,2024-05-28 21:45:48.481000+00:00,1004.27,18.85,348.75,53.25
8902,2024-05-28 21:46:48.650000+00:00,1004.27,18.87,348.75,53.12
8903,2024-05-28 21:47:48.820000+00:00,1004.26,18.87,348.75,53.22
8904,2024-05-28 21:48:48.839000+00:00,1004.26,18.85,348.75,53.32
8905,2024-05-28 21:49:49.010000+00:00,1004.26,18.75,348.75,53.65
8906,2024-05-28 21:50:49.101000+00:00,1004.27,18.73,348.75,53.65
8907,2024-05-28 21:51:49.170000+00:00,1004.29,18.81,348.75,53.65
8908,2024-05-28 21:52:49.334000+00:00,1004.29,18.84,348.75,53.45
8909,2024-05-28 21:53:49.326000+00:00,1004.28,18.85,348.75,53.45
8910,2024-05-28 21:54:49.463000+00:00,1004.28,18.8,348.75,53.75
8911,2024-05-28 21:55:49.735000+00:00,1004.28,18.7,348.75,53.85
8912,2024-05-28 21:56:49.773000+00:00,1004.28,18.76,348.75,53.85
8913,2024-05-28 21:57:49.856000+00:00,1004.27,18.75,348.75,54.15
8914,2024-05-28 21:58:50.037000+00:00,,18.76,348.75,54.05
8915,2024-05-28 21:59:50.059000+00:00,1004.27,18.76,348.75,54.15
8916,2024-05-28 22:00:50.297000+00:00,1004.27,18.8,348.75,54.15
8917,2024-05-28 22:01:50.297000+00:00,1004.26,18.85,348.75,54.15
8918,2024-05-28 22:02:50.407000+00:00,1004.25,18.84,348.75,54.35
8919,2024-05-28 22:03:50.481000+00:00,1004.24,18.85,348.75,54.35
8920,2024-05-28 22:04:50.603000+00:00,1004.24,18.75,348.75,54.86
8921,2024-05-28 22:05:50.666000+00:00,1004.24,18.81,348.75,54.66
8922,2024-05-28 22:06:50.814000+00:00,,18.85,348.75,54.75
8923,2024-05-28 22:07:51.028000+00:00,1004.22,18.84,348.75,54.86
8924,2024-05-28 22:08:51.171000+00:00,1004.22,18.76,348.75,55.26
8925,2024-05-28 22:09:51.207000+00:00,1004.22,18.66,348.75,55.46
8926,2024-05-28 22:10:52.274000+00:00,1004.22,18.73,348.75,55.16
8927,2024-05-28 22:11:52.608000+00:00,1004.22,18.7,348.75,
8928,2024-05-28 22:12:51.641000+00:00,1004.21,,348.75,
8929,2024-05-28 22:13:51.644000+00:00,1004.2,,348.75,55.76
8930,2024-05-28 22:14:51.833000+00:00,1004.19,18.65,348.75,55.96
8931,2024-05-28 22:15:51.864000+00:00,1004.18,18.55,348.75,56.2
8932,2024-05-28 22:16:52.044000+00:00,1004.18,18.54,348.75,56.4
8933,2024-05-28 22:17:52.220000+00:00,1004.19,18.51,348.75,56.4
8934,2024-05-28 22:18:52.460000+00:00,1004.18,18.54,348.75,56.49
8935,2024-05-28 22:19:52.288000+00:00,1004.19,18.41,348.75,57.03
8936,2024-05-28 22:20:52.406000+00:00,1004.19,18.41,348.75,56.8
8937,2024-05-28 22:21:52.510000+00:00,1004.19,18.37,348.75,57.23
8938,2024-05-28 22:22:52.545000+00:00,1004.19,18.33,348.75,57.23
8939,2024-05-28 22:23:52.701000+00:00,1004.18,18.42,348.75,57.0
8940,2024-05-28 22:24:52.847000+00:00,1004.17,18.32,348.75,57.32
8941,2024-05-28 22:25:53.071000+00:00,1004.16,18.29,348.75,57.23
8942,2024-05-28 22:26:53.183000+00:00,1004.15,18.41,348.75,57.03
8943,2024-05-28 22:27:53.246000+00:00,1004.15,18.47,348.75,
8944,2024-05-28 22:28:53.289000+00:00,1004.15,18.51,348.75,
8945,2024-05-28 22:29:53.390000+00:00,1004.15,18.55,348.75,
8946,2024-05-28 22:30:53.539000+00:00,,18.51,348.75,
8947,2024-05-28 22:31:53.604000+00:00,,18.51,348.75,
8948,2024-05-28 22:32:53.716000+00:00,,18.5,348.75,57.1
8949,2024-05-28 22:33:53.778000+00:00,,18.44,348.75,57.43
8950,2024-05-28 22:34:53.853000+00:00,,18.36,348.75,57.63
8951,2024-05-28 22:35:54.925000+00:00,,18.33,348.75,57.63
8952,2024-05-28 22:36:54.929000+00:00,,18.39,348.75,57.53
8953,2024-05-28 22:37:54.170000+00:00,,18.41,348.75,57.4
8954,2024-05-28 22:38:54.358000+00:00,1004.06,,348.75,57.93
8955,2024-05-28 22:39:54.425000+00:00,1004.05,18.3,348.75,57.93
8956,2024-05-28 22:40:54.594000+00:00,1004.05,18.35,348.75,57.63
8957,2024-05-28 22:41:54.651000+00:00,1004.04,18.39,348.75,57.63
8958,2024-05-28 22:42:54.795000+00:00,1004.03,18.45,348.75,57.4
8959,2024-05-28 22:43:54.939000+00:00,1004.03,18.51,348.75,57.3
8960,2024-05-28 22:44:55.033000+00:00,1004.02,18.51,348.75,57.3
8961,2024-05-28 22:45:55.202000+00:00,1004.03,18.48,348.75,57.6
8962,2024-05-28 22:46:55.252000+00:00,1004.03,18.48,348.75,57.6
8963,2024-05-28 22:47:55.550000+00:00,1004.04,18.45,348.75,57.81
8964,2024-05-28 22:48:55.617000+00:00,1004.04,18.45,348.75,
8965,2024-05-28 22:49:55.582000+00:00,1004.04,18.48,348.75,57.6
8966,2024-05-28 22:50:55.681000+00:00,1004.03,18.51,348.75,57.5
8967,2024-05-28 22:51:55.749000+00:00,1004.02,18.41,348.75,58.11
8968,2024-05-28 22:52:55.897000+00:00,1004.01,18.23,348.75,58.64
8969,2024-05-28 22:53:56.076000+00:00,1004.01,18.23,348.75,58.74
8970,2024-05-28 22:54:56.131000+00:00,1004.01,18.26,348.75,58.64
8971,2024-05-28 22:55:56.332000+00:00,1004.0,18.32,348.75,58.34
8972,2024-05-28 22:56:56.327000+00:00,1004.0,18.36,348.75,58.23
8973,2024-05-28 22:57:56.391000+00:00,1003.99,18.41,348.75,
8974,2024-05-28 22:58:56.458000+00:00,1003.98,,348.75,
8975,2024-05-28 22:59:56.591000+00:00,1003.98,,348.75,
8976,2024-05-28 23:00:56.794000+00:00,1003.97,18.39,348.75,
8977,2024-05-28 23:01:56.914000+00:00,1003.96,18.37,348.75,58.94
8978,2024-05-28 23:02:57.035000+00:00,1003.96,18.27,348.75,59.34
8979,2024-05-28 23:03:57.144000+00:00,1003.95,18.26,348.75,59.44
8980,2024-05-28 23:04:57.207000+00:00,1003.94,18.3,348.75,59.55
8981,2024-05-28 23:05:57.936000+00:00,1003.93,18.17,348.75,60.08
8982,2024-05-28 23:07:02.041000+00:00,1003.92,18.03,348.75,60.38
8983,2024-05-28 23:07:58.467000+00:00,1003.91,18.1,348.75,59.97
8984,2024-05-28 23:08:57.609000+00:00,,18.15,348.75,59.88
8985,2024-05-28 23:09:57.817000+00:00,1003.88,,348.75,59.95
8986,2024-05-28 23:10:58.471000+00:00,1003.87,,348.75,59.97
8987,2024-05-28 23:11:58.061000+00:00,1003.85,,348.75,60.05
8988,2024-05-28 23:12:58.146000+00:00,1003.83,,348.75,59.84
8989,2024-05-28 23:13:58.278000+00:00,,,348.75,60.48
8990,2024-05-28 23:14:58.932000+00:00,,17.9,348.75,61.11
8991,2024-05-28 23:15:58.489000+00:00,,17.82,348.75,61.32
8992,2024-05-28 23:16:58.641000+00:00,,17.72,348.75,61.41
8993,2024-05-28 23:17:58.829000+00:00,,17.81,348.75,61.21
8994,2024-05-28 23:18:58.799000+00:00,,17.78,348.75,61.32
8995,2024-05-28 23:19:58.961000+00:00,1003.74,17.78,348.75,61.32
8996,2024-05-28 23:20:59.043000+00:00,1003.73,17.84,348.75,60.91
8997,2024-05-28 23:21:59.214000+00:00,1003.7,,348.75,60.71
8998,2024-05-28 23:22:59.317000+00:00,1003.69,,348.75,60.71
8999,2024-05-28 23:23:59.367000+00:00,1003.68,17.86,348.75,60.71
9000,2024-05-28 23:24:59.461000+00:00,1003.67,17.87,348.75,
9001,2024-05-28 23:25:59.511000+00:00,1003.68,,348.75,
9002,2024-05-28 23:26:59.675000+00:00,,,348.75,
9003,2024-05-28 23:27:59.719000+00:00,,17.82,348.75,60.81
9004,2024-05-28 23:28:59.878000+00:00,,17.82,348.75,61.11
9005,2024-05-28 23:30:00.116000+00:00,,17.78,348.75,61.21
9006,2024-05-28 23:31:00.105000+00:00,1003.66,17.75,348.75,61.32
9007,2024-05-28 23:32:00.357000+00:00,,17.72,348.75,61.32
9008,2024-05-28 23:33:03.191000+00:00,,17.79,348.75,
9009,2024-05-28 23:34:01.540000+00:00,,17.78,348.75,
9010,2024-05-28 23:35:00.514000+00:00,,17.78,348.75,61.52
9011,2024-05-28 23:36:00.655000+00:00,,17.79,348.75,
9012,2024-05-28 23:37:00.795000+00:00,1003.65,17.77,348.75,61.82
9013,2024-05-28 23:38:00.968000+00:00,1003.65,17.75,348.75,61.72
9014,2024-05-28 23:39:01.059000+00:00,1003.65,17.74,348.75,62.02
9015,2024-05-28 23:40:01.155000+00:00,,17.75,348.75,62.12
9016,2024-05-28 23:41:01.270000+00:00,,17.72,348.75,62.22
9017,2024-05-28 23:42:01.342000+00:00,,17.68,348.75,62.35
9018,2024-05-28 23:43:01.458000+00:00,1003.65,17.66,348.75,62.35
9019,2024-05-28 23:44:01.551000+00:00,1003.65,17.63,348.75,62.55
9020,2024-05-28 23:45:01.580000+00:00,1003.65,17.62,348.75,62.65
