,location,createdAt,value,isOutlier,Id,outlier
144,"[8.410042, 49.001548]",2024-06-10T08:48:09.342Z,18.90,False,6645db6eeb5aad0007a6e4b7,
145,"[8.410042, 49.001548]",2024-06-10T08:47:09.198Z,19.04,False,6645db6eeb5aad0007a6e4b7,
146,"[8.410042, 49.001548]",2024-06-10T08:46:10.292Z,19.10,False,6645db6eeb5aad0007a6e4b7,
147,"[8.410042, 49.001548]",2024-06-10T08:45:08.881Z,19.18,False,6645db6eeb5aad0007a6e4b7,
148,"[8.410042, 49.001548]",2024-06-10T08:44:08.723Z,18.91,False,6645db6eeb5aad0007a6e4b7,
149,"[8.410042, 49.001548]",2024-06-10T08:43:08.676Z,19.11,False,6645db6eeb5aad0007a6e4b7,
150,"[8.410042, 49.001548]",2024-06-10T08:42:08.481Z,19.06,False,6645db6eeb5aad0007a6e4b7,
151,"[8.410042, 49.001548]",2024-06-10T08:41:08.339Z,19.10,False,6645db6eeb5aad0007a6e4b7,
152,"[8.410042, 49.001548]",2024-06-10T08:40:08.213Z,19.13,False,6645db6eeb5aad0007a6e4b7,
153,"[8.410042, 49.001548]",2024-06-10T08:39:08.080Z,19.02,False,6645db6eeb5aad0007a6e4b7,
154,"[8.410042, 49.001548]",2024-06-10T08:38:08.022Z,18.87,False,6645db6eeb5aad0007a6e4b7,
155,"[8.410042, 49.001548]",2024-06-10T08:37:07.856Z,18.82,True,6645db6eeb5aad0007a6e4b7,
156,"[8.410042, 49.001548]",2024-06-10T08:36:07.783Z,18.69,True,6645db6eeb5aad0007a6e4b7,
157,"[8.410042, 49.001548]",2024-06-10T08:35:07.620Z,18.57,True,6645db6eeb5aad0007a6e4b7,
158,"[8.410042, 49.001548]",2024-06-10T08:34:07.480Z,18.57,True,6645db6eeb5aad0007a6e4b7,
159,"[8.410042, 49.001548]",2024-06-10T08:33:07.485Z,18.76,False,6645db6eeb5aad0007a6e4b7,
160,"[8.410042, 49.001548]",2024-06-10T08:32:07.309Z,18.81,False,6645db6eeb5aad0007a6e4b7,
161,"[8.410042, 49.001548]",2024-06-10T08:31:07.153Z,18.70,False,6645db6eeb5aad0007a6e4b7,
162,"[8.410042, 49.001548]",2024-06-10T08:30:06.971Z,18.48,False,6645db6eeb5aad0007a6e4b7,
163,"[8.410042, 49.001548]",2024-06-10T08:29:06.829Z,18.41,False,6645db6eeb5aad0007a6e4b7,
164,"[8.410042, 49.001548]",2024-06-10T08:28:06.694Z,18.35,False,6645db6eeb5aad0007a6e4b7,
165,"[8.410042, 49.001548]",2024-06-10T08:27:06.536Z,18.20,False,6645db6eeb5aad0007a6e4b7,
166,"[8.410042, 49.001548]",2024-06-10T08:26:06.468Z,18.35,False,6645db6eeb5aad0007a6e4b7,
167,"[8.410042, 49.001548]",2024-06-10T08:25:06.320Z,18.55,False,6645db6eeb5aad0007a6e4b7,
168,"[8.410042, 49.001548]",2024-06-10T08:24:06.243Z,18.58,False,6645db6eeb5aad0007a6e4b7,
169,"[8.410042, 49.001548]",2024-06-10T08:23:06.079Z,18.39,False,6645db6eeb5aad0007a6e4b7,
170,"[8.410042, 49.001548]",2024-06-10T08:22:05.971Z,18.18,False,6645db6eeb5aad0007a6e4b7,
171,"[8.410042, 49.001548]",2024-06-10T08:21:05.814Z,18.30,False,6645db6eeb5aad0007a6e4b7,
172,"[8.410042, 49.001548]",2024-06-10T08:20:05.678Z,18.30,False,6645db6eeb5aad0007a6e4b7,
173,"[8.410042, 49.001548]",2024-06-10T08:19:05.603Z,18.32,False,6645db6eeb5aad0007a6e4b7,
174,"[8.410042, 49.001548]",2024-06-10T08:18:05.432Z,18.36,False,6645db6eeb5aad0007a6e4b7,
175,"[8.410042, 49.001548]",2024-06-10T08:17:05.962Z,18.35,False,6645db6eeb5aad0007a6e4b7,
176,"[8.410042, 49.001548]",2024-06-10T08:16:05.237Z,18.27,False,6645db6eeb5aad0007a6e4b7,
177,"[8.410042, 49.001548]",2024-06-10T08:15:05.057Z,18.21,False,6645db6eeb5aad0007a6e4b7,
178,"[8.410042, 49.001548]",2024-06-10T08:14:04.924Z,18.35,False,6645db6eeb5aad0007a6e4b7,
179,"[8.410042, 49.001548]",2024-06-10T08:13:04.827Z,18.30,False,6645db6eeb5aad0007a6e4b7,
180,"[8.410042, 49.001548]",2024-06-10T08:12:07.513Z,18.17,True,6645db6eeb5aad0007a6e4b7,
181,"[8.410042, 49.001548]",2024-06-10T08:11:04.710Z,18.18,True,6645db6eeb5aad0007a6e4b7,
182,"[8.410042, 49.001548]",2024-06-10T08:10:04.539Z,18.42,False,6645db6eeb5aad0007a6e4b7,
183,"[8.410042, 49.001548]",2024-06-10T08:09:04.364Z,18.36,False,6645db6eeb5aad0007a6e4b7,
184,"[8.410042, 49.001548]",2024-06-10T08:08:04.249Z,18.26,False,6645db6eeb5aad0007a6e4b7,
185,"[8.410042, 49.001548]",2024-06-10T08:07:04.171Z,18.21,False,6645db6eeb5aad0007a6e4b7,
186,"[8.410042, 49.001548]",2024-06-10T08:06:03.995Z,18.20,False,6645db6eeb5aad0007a6e4b7,
187,"[8.410042, 49.001548]",2024-06-10T08:05:03.961Z,18.21,False,6645db6eeb5aad0007a6e4b7,
188,"[8.410042, 49.001548]",2024-06-10T08:04:04.867Z,18.26,False,6645db6eeb5aad0007a6e4b7,
189,"[8.410042, 49.001548]",2024-06-10T08:03:11.694Z,18.27,False,6645db6eeb5aad0007a6e4b7,
190,"[8.410042, 49.001548]",2024-06-10T08:02:03.569Z,18.27,False,6645db6eeb5aad0007a6e4b7,
191,"[8.410042, 49.001548]",2024-06-10T08:01:03.401Z,18.05,True,6645db6eeb5aad0007a6e4b7,
192,"[8.410042, 49.001548]",2024-06-10T08:00:03.274Z,17.79,True,6645db6eeb5aad0007a6e4b7,
193,"[8.410042, 49.001548]",2024-06-10T07:59:03.124Z,17.92,True,6645db6eeb5aad0007a6e4b7,
194,"[8.410042, 49.001548]",2024-06-10T07:58:02.975Z,17.97,True,6645db6eeb5aad0007a6e4b7,
195,"[8.410042, 49.001548]",2024-06-10T07:57:02.939Z,17.89,True,6645db6eeb5aad0007a6e4b7,
196,"[8.410042, 49.001548]",2024-06-10T07:56:02.753Z,17.89,True,6645db6eeb5aad0007a6e4b7,
197,"[8.410042, 49.001548]",2024-06-10T07:55:02.607Z,17.78,False,6645db6eeb5aad0007a6e4b7,
198,"[8.410042, 49.001548]",2024-06-10T07:54:02.508Z,17.78,False,6645db6eeb5aad0007a6e4b7,
199,"[8.410042, 49.001548]",2024-06-10T07:53:03.393Z,17.77,False,6645db6eeb5aad0007a6e4b7,
200,"[8.410042, 49.001548]",2024-06-10T07:52:06.942Z,17.78,False,6645db6eeb5aad0007a6e4b7,
201,"[8.410042, 49.001548]",2024-06-10T07:51:02.145Z,17.78,False,6645db6eeb5aad0007a6e4b7,
202,"[8.410042, 49.001548]",2024-06-10T07:50:02.114Z,17.74,False,6645db6eeb5aad0007a6e4b7,
203,"[8.410042, 49.001548]",2024-06-10T07:49:05.330Z,17.70,False,6645db6eeb5aad0007a6e4b7,
204,"[8.410042, 49.001548]",2024-06-10T07:48:11.205Z,17.77,False,6645db6eeb5aad0007a6e4b7,
205,"[8.410042, 49.001548]",2024-06-10T07:47:01.675Z,17.84,False,6645db6eeb5aad0007a6e4b7,
206,"[8.410042, 49.001548]",2024-06-10T07:46:03.809Z,17.92,True,6645db6eeb5aad0007a6e4b7,
207,"[8.410042, 49.001548]",2024-06-10T07:45:01.421Z,17.97,True,6645db6eeb5aad0007a6e4b7,
208,"[8.410042, 49.001548]",2024-06-10T07:44:01.365Z,17.97,True,6645db6eeb5aad0007a6e4b7,
209,"[8.410042, 49.001548]",2024-06-10T07:43:01.170Z,17.90,False,6645db6eeb5aad0007a6e4b7,
210,"[8.410042, 49.001548]",2024-06-10T07:42:01.050Z,17.89,False,6645db6eeb5aad0007a6e4b7,
211,"[8.410042, 49.001548]",2024-06-10T07:41:01.009Z,17.87,False,6645db6eeb5aad0007a6e4b7,
212,"[8.410042, 49.001548]",2024-06-10T07:40:00.903Z,17.84,False,6645db6eeb5aad0007a6e4b7,
213,"[8.410042, 49.001548]",2024-06-10T07:39:00.694Z,17.64,True,6645db6eeb5aad0007a6e4b7,
214,"[8.410042, 49.001548]",2024-06-10T07:38:00.534Z,17.44,True,6645db6eeb5aad0007a6e4b7,
215,"[8.410042, 49.001548]",2024-06-10T07:37:00.390Z,17.40,True,6645db6eeb5aad0007a6e4b7,
216,"[8.410042, 49.001548]",2024-06-10T07:36:00.327Z,17.44,True,6645db6eeb5aad0007a6e4b7,
217,"[8.410042, 49.001548]",2024-06-10T07:35:00.183Z,17.26,True,6645db6eeb5aad0007a6e4b7,
218,"[8.410042, 49.001548]",2024-06-10T07:34:00.032Z,17.37,True,6645db6eeb5aad0007a6e4b7,
219,"[8.410042, 49.001548]",2024-06-10T07:32:59.871Z,17.58,False,6645db6eeb5aad0007a6e4b7,
