,location,createdAt,value,isOutlier,Id,outlier
56,"[8.410042, 49.001548]",2024-06-09T08:39:16.246Z,20.79,True,6645db6eeb5aad0007a6e4b7,
57,"[8.410042, 49.001548]",2024-06-09T08:38:16.118Z,20.73,True,6645db6eeb5aad0007a6e4b7,
58,"[8.410042, 49.001548]",2024-06-09T08:37:15.986Z,20.80,False,6645db6eeb5aad0007a6e4b7,
59,"[8.410042, 49.001548]",2024-06-09T08:36:15.860Z,20.89,False,6645db6eeb5aad0007a6e4b7,
60,"[8.410042, 49.001548]",2024-06-09T08:35:15.811Z,20.69,False,6645db6eeb5aad0007a6e4b7,
61,"[8.410042, 49.001548]",2024-06-09T08:34:15.605Z,20.57,False,6645db6eeb5aad0007a6e4b7,
62,"[8.410042, 49.001548]",2024-06-09T08:33:15.464Z,20.57,False,6645db6eeb5aad0007a6e4b7,
63,"[8.410042, 49.001548]",2024-06-09T08:32:15.344Z,20.54,False,6645db6eeb5aad0007a6e4b7,
64,"[8.410042, 49.001548]",2024-06-09T08:31:15.290Z,20.42,False,6645db6eeb5aad0007a6e4b7,
65,"[8.410042, 49.001548]",2024-06-09T08:30:15.207Z,20.33,False,6645db6eeb5aad0007a6e4b7,
66,"[8.410042, 49.001548]",2024-06-09T08:29:15.057Z,20.51,False,6645db6eeb5aad0007a6e4b7,
67,"[8.410042, 49.001548]",2024-06-09T08:28:14.987Z,20.61,False,6645db6eeb5aad0007a6e4b7,
68,"[8.410042, 49.001548]",2024-06-09T08:27:14.783Z,20.64,False,6645db6eeb5aad0007a6e4b7,
69,"[8.410042, 49.001548]",2024-06-09T08:26:14.654Z,20.48,False,6645db6eeb5aad0007a6e4b7,
70,"[8.410042, 49.001548]",2024-06-09T08:25:14.517Z,20.33,False,6645db6eeb5aad0007a6e4b7,
71,"[8.410042, 49.001548]",2024-06-09T08:24:14.392Z,20.24,False,6645db6eeb5aad0007a6e4b7,
72,"[8.410042, 49.001548]",2024-06-09T08:23:14.336Z,20.10,True,6645db6eeb5aad0007a6e4b7,
73,"[8.410042, 49.001548]",2024-06-09T08:22:14.174Z,19.95,True,6645db6eeb5aad0007a6e4b7,
74,"[8.410042, 49.001548]",2024-06-09T08:21:14.028Z,19.95,True,6645db6eeb5aad0007a6e4b7,
75,"[8.410042, 49.001548]",2024-06-09T08:20:14.066Z,20.06,False,6645db6eeb5aad0007a6e4b7,
76,"[8.410042, 49.001548]",2024-06-09T08:19:13.764Z,19.92,True,6645db6eeb5aad0007a6e4b7,
77,"[8.410042, 49.001548]",2024-06-09T08:18:13.849Z,20.02,False,6645db6eeb5aad0007a6e4b7,
78,"[8.410042, 49.001548]",2024-06-09T08:17:13.569Z,20.11,False,6645db6eeb5aad0007a6e4b7,
79,"[8.410042, 49.001548]",2024-06-09T08:16:13.396Z,20.01,False,6645db6eeb5aad0007a6e4b7,
80,"[8.410042, 49.001548]",2024-06-09T08:15:13.389Z,20.08,False,6645db6eeb5aad0007a6e4b7,
81,"[8.410042, 49.001548]",2024-06-09T08:14:13.187Z,20.05,False,6645db6eeb5aad0007a6e4b7,
82,"[8.410042, 49.001548]",2024-06-09T08:13:13.140Z,20.08,False,6645db6eeb5aad0007a6e4b7,
83,"[8.410042, 49.001548]",2024-06-09T08:12:12.970Z,20.01,False,6645db6eeb5aad0007a6e4b7,
84,"[8.410042, 49.001548]",2024-06-09T08:11:12.836Z,19.91,True,6645db6eeb5aad0007a6e4b7,
85,"[8.410042, 49.001548]",2024-06-09T08:10:12.677Z,19.88,True,6645db6eeb5aad0007a6e4b7,
86,"[8.410042, 49.001548]",2024-06-09T08:09:14.982Z,19.68,True,6645db6eeb5aad0007a6e4b7,
87,"[8.410042, 49.001548]",2024-06-09T08:08:12.511Z,19.68,True,6645db6eeb5aad0007a6e4b7,
88,"[8.410042, 49.001548]",2024-06-09T08:07:12.293Z,19.50,True,6645db6eeb5aad0007a6e4b7,
89,"[8.410042, 49.001548]",2024-06-09T08:06:12.158Z,19.73,True,6645db6eeb5aad0007a6e4b7,
90,"[8.410042, 49.001548]",2024-06-09T08:05:12.010Z,19.86,False,6645db6eeb5aad0007a6e4b7,
91,"[8.410042, 49.001548]",2024-06-09T08:04:11.940Z,19.61,False,6645db6eeb5aad0007a6e4b7,
92,"[8.410042, 49.001548]",2024-06-09T08:03:11.823Z,19.50,False,6645db6eeb5aad0007a6e4b7,
93,"[8.410042, 49.001548]",2024-06-09T08:02:11.660Z,19.80,False,6645db6eeb5aad0007a6e4b7,
94,"[8.410042, 49.001548]",2024-06-09T08:01:11.655Z,19.92,False,6645db6eeb5aad0007a6e4b7,
95,"[8.410042, 49.001548]",2024-06-09T08:00:11.432Z,19.86,False,6645db6eeb5aad0007a6e4b7,
96,"[8.410042, 49.001548]",2024-06-09T07:59:11.308Z,19.73,False,6645db6eeb5aad0007a6e4b7,
97,"[8.410042, 49.001548]",2024-06-09T07:58:11.178Z,19.55,False,6645db6eeb5aad0007a6e4b7,
98,"[8.410042, 49.001548]",2024-06-09T07:57:11.028Z,19.37,False,6645db6eeb5aad0007a6e4b7,
99,"[8.410042, 49.001548]",2024-06-09T07:56:10.873Z,19.51,False,6645db6eeb5aad0007a6e4b7,
100,"[8.410042, 49.001548]",2024-06-09T07:55:10.746Z,19.71,False,6645db6eeb5aad0007a6e4b7,
101,"[8.410042, 49.001548]",2024-06-09T07:54:10.723Z,19.62,False,6645db6eeb5aad0007a6e4b7,
102,"[8.410042, 49.001548]",2024-06-09T07:53:10.525Z,19.62,False,6645db6eeb5aad0007a6e4b7,
103,"[8.410042, 49.001548]",2024-06-09T07:52:10.483Z,19.83,False,6645db6eeb5aad0007a6e4b7,
104,"[8.410042, 49.001548]",2024-06-09T07:51:10.312Z,19.81,False,6645db6eeb5aad0007a6e4b7,
105,"[8.410042, 49.001548]",2024-06-09T07:50:10.164Z,19.68,False,6645db6eeb5aad0007a6e4b7,
106,"[8.410042, 49.001548]",2024-06-09T07:49:10.037Z,19.68,False,6645db6eeb5aad0007a6e4b7,
107,"[8.410042, 49.001548]",2024-06-09T07:48:10.020Z,19.65,False,6645db6eeb5aad0007a6e4b7,
108,"[8.410042, 49.001548]",2024-06-09T07:47:09.925Z,19.62,False,6645db6eeb5aad0007a6e4b7,
109,"[8.410042, 49.001548]",2024-06-09T07:46:09.725Z,19.50,True,6645db6eeb5aad0007a6e4b7,
110,"[8.410042, 49.001548]",2024-06-09T07:45:09.567Z,19.37,True,6645db6eeb5aad0007a6e4b7,
111,"[8.410042, 49.001548]",2024-06-09T07:44:09.446Z,19.69,False,6645db6eeb5aad0007a6e4b7,
112,"[8.410042, 49.001548]",2024-06-09T07:43:09.303Z,19.84,True,6645db6eeb5aad0007a6e4b7,
113,"[8.410042, 49.001548]",2024-06-09T07:42:09.158Z,19.76,False,6645db6eeb5aad0007a6e4b7,
114,"[8.410042, 49.001548]",2024-06-09T07:41:09.106Z,19.80,False,6645db6eeb5aad0007a6e4b7,
115,"[8.410042, 49.001548]",2024-06-09T07:40:08.941Z,19.91,True,6645db6eeb5aad0007a6e4b7,
116,"[8.410042, 49.001548]",2024-06-09T07:39:08.885Z,19.92,False,6645db6eeb5aad0007a6e4b7,
117,"[8.410042, 49.001548]",2024-06-09T07:38:08.720Z,19.87,False,6645db6eeb5aad0007a6e4b7,
118,"[8.410042, 49.001548]",2024-06-09T07:37:09.487Z,19.78,False,6645db6eeb5aad0007a6e4b7,
119,"[8.410042, 49.001548]",2024-06-09T07:36:08.430Z,19.74,False,6645db6eeb5aad0007a6e4b7,
120,"[8.410042, 49.001548]",2024-06-09T07:35:08.292Z,19.59,False,6645db6eeb5aad0007a6e4b7,
121,"[8.410042, 49.001548]",2024-06-09T07:34:08.446Z,19.55,False,6645db6eeb5aad0007a6e4b7,
122,"[8.410042, 49.001548]",2024-06-09T07:33:08.165Z,19.58,False,6645db6eeb5aad0007a6e4b7,
123,"[8.410042, 49.001548]",2024-06-09T07:32:07.921Z,19.59,False,6645db6eeb5aad0007a6e4b7,
124,"[8.410042, 49.001548]",2024-06-09T07:31:07.795Z,19.66,False,6645db6eeb5aad0007a6e4b7,
125,"[8.410042, 49.001548]",2024-06-09T07:30:07.651Z,19.63,False,6645db6eeb5aad0007a6e4b7,
126,"[8.410042, 49.001548]",2024-06-09T07:29:07.591Z,19.61,False,6645db6eeb5aad0007a6e4b7,
127,"[8.410042, 49.001548]",2024-06-09T07:28:07.504Z,19.58,False,6645db6eeb5aad0007a6e4b7,
128,"[8.410042, 49.001548]",2024-06-09T07:27:07.340Z,19.56,False,6645db6eeb5aad0007a6e4b7,
129,"[8.410042, 49.001548]",2024-06-09T07:26:07.235Z,19.65,False,6645db6eeb5aad0007a6e4b7,
130,"[8.410042, 49.001548]",2024-06-09T07:25:07.083Z,19.69,False,6645db6eeb5aad0007a6e4b7,
131,"[8.410042, 49.001548]",2024-06-09T07:24:06.961Z,19.61,False,6645db6eeb5aad0007a6e4b7,
132,"[8.410042, 49.001548]",2024-06-09T07:23:06.919Z,19.48,True,6645db6eeb5aad0007a6e4b7,
133,"[8.410042, 49.001548]",2024-06-09T07:22:06.741Z,19.46,True,6645db6eeb5aad0007a6e4b7,
134,"[8.410042, 49.001548]",2024-06-09T07:21:06.606Z,19.46,True,6645db6eeb5aad0007a6e4b7,
135,"[8.410042, 49.001548]",2024-06-09T07:20:06.483Z,19.43,True,6645db6eeb5aad0007a6e4b7,
136,"[8.410042, 49.001548]",2024-06-09T07:19:06.344Z,19.26,True,6645db6eeb5aad0007a6e4b7,
137,"[8.410042, 49.001548]",2024-06-09T07:18:06.320Z,19.11,True,6645db6eeb5aad0007a6e4b7,
138,"[8.410042, 49.001548]",2024-06-09T07:17:06.176Z,18.95,True,6645db6eeb5aad0007a6e4b7,
139,"[8.410042, 49.001548]",2024-06-09T07:16:05.989Z,19.06,True,6645db6eeb5aad0007a6e4b7,
140,"[8.410042, 49.001548]",2024-06-09T07:15:06.130Z,19.08,True,6645db6eeb5aad0007a6e4b7,
141,"[8.410042, 49.001548]",2024-06-09T07:14:05.733Z,18.88,True,6645db6eeb5aad0007a6e4b7,
142,"[8.410042, 49.001548]",2024-06-09T07:13:05.823Z,19.13,False,6645db6eeb5aad0007a6e4b7,
143,"[8.410042, 49.001548]",2024-06-09T07:12:05.459Z,19.11,False,6645db6eeb5aad0007a6e4b7,
144,"[8.410042, 49.001548]",2024-06-09T07:11:05.400Z,19.10,False,6645db6eeb5aad0007a6e4b7,
145,"[8.410042, 49.001548]",2024-06-09T07:10:05.225Z,19.06,False,6645db6eeb5aad0007a6e4b7,
146,"[8.410042, 49.001548]",2024-06-09T07:09:05.188Z,19.02,False,6645db6eeb5aad0007a6e4b7,
147,"[8.410042, 49.001548]",2024-06-09T07:08:05.023Z,18.94,False,6645db6eeb5aad0007a6e4b7,
148,"[8.410042, 49.001548]",2024-06-09T07:07:04.978Z,19.02,False,6645db6eeb5aad0007a6e4b7,
149,"[8.410042, 49.001548]",2024-06-09T07:06:04.869Z,18.92,False,6645db6eeb5aad0007a6e4b7,
150,"[8.410042, 49.001548]",2024-06-09T07:05:04.654Z,18.85,True,6645db6eeb5aad0007a6e4b7,
151,"[8.410042, 49.001548]",2024-06-09T07:04:04.641Z,18.95,False,6645db6eeb5aad0007a6e4b7,
152,"[8.410042, 49.001548]",2024-06-09T07:03:04.469Z,19.19,False,6645db6eeb5aad0007a6e4b7,
153,"[8.410042, 49.001548]",2024-06-09T07:02:04.298Z,19.02,False,6645db6eeb5aad0007a6e4b7,
154,"[8.410042, 49.001548]",2024-06-09T07:01:04.324Z,18.76,True,6645db6eeb5aad0007a6e4b7,
155,"[8.410042, 49.001548]",2024-06-09T07:00:04.943Z,18.62,True,6645db6eeb5aad0007a6e4b7,
156,"[8.410042, 49.001548]",2024-06-09T06:59:04.038Z,18.72,True,6645db6eeb5aad0007a6e4b7,
157,"[8.410042, 49.001548]",2024-06-09T06:58:03.853Z,18.85,False,6645db6eeb5aad0007a6e4b7,
158,"[8.410042, 49.001548]",2024-06-09T06:57:03.712Z,18.69,False,6645db6eeb5aad0007a6e4b7,
159,"[8.410042, 49.001548]",2024-06-09T06:56:03.574Z,18.47,True,6645db6eeb5aad0007a6e4b7,
160,"[8.410042, 49.001548]",2024-06-09T06:55:03.422Z,18.52,True,6645db6eeb5aad0007a6e4b7,
161,"[8.410042, 49.001548]",2024-06-09T06:54:03.286Z,18.70,False,6645db6eeb5aad0007a6e4b7,
162,"[8.410042, 49.001548]",2024-06-09T06:53:03.193Z,18.87,False,6645db6eeb5aad0007a6e4b7,
163,"[8.410042, 49.001548]",2024-06-09T06:52:03.019Z,19.07,False,6645db6eeb5aad0007a6e4b7,
164,"[8.410042, 49.001548]",2024-06-09T06:51:02.880Z,19.23,False,6645db6eeb5aad0007a6e4b7,
165,"[8.410042, 49.001548]",2024-06-09T06:50:02.735Z,19.16,False,6645db6eeb5aad0007a6e4b7,
166,"[8.410042, 49.001548]",2024-06-09T06:49:02.599Z,19.06,False,6645db6eeb5aad0007a6e4b7,
167,"[8.410042, 49.001548]",2024-06-09T06:48:02.551Z,19.08,False,6645db6eeb5aad0007a6e4b7,
168,"[8.410042, 49.001548]",2024-06-09T06:47:02.555Z,19.22,False,6645db6eeb5aad0007a6e4b7,
169,"[8.410042, 49.001548]",2024-06-09T06:46:02.438Z,19.18,False,6645db6eeb5aad0007a6e4b7,
170,"[8.410042, 49.001548]",2024-06-09T06:45:02.171Z,19.21,False,6645db6eeb5aad0007a6e4b7,
171,"[8.410042, 49.001548]",2024-06-09T06:44:03.959Z,19.18,False,6645db6eeb5aad0007a6e4b7,
172,"[8.410042, 49.001548]",2024-06-09T06:43:01.898Z,19.10,False,6645db6eeb5aad0007a6e4b7,
173,"[8.410042, 49.001548]",2024-06-09T06:42:01.847Z,18.99,False,6645db6eeb5aad0007a6e4b7,
174,"[8.410042, 49.001548]",2024-06-09T06:41:01.660Z,18.85,False,6645db6eeb5aad0007a6e4b7,
175,"[8.410042, 49.001548]",2024-06-09T06:40:01.533Z,18.67,True,6645db6eeb5aad0007a6e4b7,
176,"[8.410042, 49.001548]",2024-06-09T06:39:01.484Z,18.78,False,6645db6eeb5aad0007a6e4b7,
177,"[8.410042, 49.001548]",2024-06-09T06:38:01.304Z,19.06,False,6645db6eeb5aad0007a6e4b7,
178,"[8.410042, 49.001548]",2024-06-09T06:37:01.255Z,19.07,False,6645db6eeb5aad0007a6e4b7,
179,"[8.410042, 49.001548]",2024-06-09T06:36:01.098Z,18.94,False,6645db6eeb5aad0007a6e4b7,
180,"[8.410042, 49.001548]",2024-06-09T06:35:00.963Z,18.85,False,6645db6eeb5aad0007a6e4b7,
181,"[8.410042, 49.001548]",2024-06-09T06:34:00.832Z,18.95,False,6645db6eeb5aad0007a6e4b7,
182,"[8.410042, 49.001548]",2024-06-09T06:33:00.851Z,18.78,False,6645db6eeb5aad0007a6e4b7,
183,"[8.410042, 49.001548]",2024-06-09T06:32:00.678Z,18.82,False,6645db6eeb5aad0007a6e4b7,
184,"[8.410042, 49.001548]",2024-06-09T06:31:00.558Z,18.92,False,6645db6eeb5aad0007a6e4b7,
185,"[8.410042, 49.001548]",2024-06-09T06:30:00.377Z,19.19,False,6645db6eeb5aad0007a6e4b7,
186,"[8.410042, 49.001548]",2024-06-09T06:29:00.238Z,19.10,False,6645db6eeb5aad0007a6e4b7,
187,"[8.410042, 49.001548]",2024-06-09T06:28:00.107Z,18.91,False,6645db6eeb5aad0007a6e4b7,
188,"[8.410042, 49.001548]",2024-06-09T06:26:59.952Z,19.08,False,6645db6eeb5aad0007a6e4b7,
189,"[8.410042, 49.001548]",2024-06-09T06:25:59.820Z,19.23,False,6645db6eeb5aad0007a6e4b7,
190,"[8.410042, 49.001548]",2024-06-09T06:24:59.793Z,19.28,False,6645db6eeb5aad0007a6e4b7,
191,"[8.410042, 49.001548]",2024-06-09T06:23:59.679Z,19.28,False,6645db6eeb5aad0007a6e4b7,
192,"[8.410042, 49.001548]",2024-06-09T06:22:59.494Z,19.22,False,6645db6eeb5aad0007a6e4b7,
193,"[8.410042, 49.001548]",2024-06-09T06:21:59.355Z,19.14,False,6645db6eeb5aad0007a6e4b7,
194,"[8.410042, 49.001548]",2024-06-09T06:20:59.223Z,19.25,False,6645db6eeb5aad0007a6e4b7,
195,"[8.410042, 49.001548]",2024-06-09T06:19:59.927Z,19.25,False,6645db6eeb5aad0007a6e4b7,
196,"[8.410042, 49.001548]",2024-06-09T06:18:59.047Z,19.19,False,6645db6eeb5aad0007a6e4b7,
197,"[8.410042, 49.001548]",2024-06-09T06:17:58.982Z,19.14,False,6645db6eeb5aad0007a6e4b7,
198,"[8.410042, 49.001548]",2024-06-09T06:16:58.752Z,18.99,True,6645db6eeb5aad0007a6e4b7,
199,"[8.410042, 49.001548]",2024-06-09T06:15:58.714Z,18.95,True,6645db6eeb5aad0007a6e4b7,
200,"[8.410042, 49.001548]",2024-06-09T06:14:58.530Z,18.95,True,6645db6eeb5aad0007a6e4b7,
201,"[8.410042, 49.001548]",2024-06-09T06:13:58.385Z,18.98,False,6645db6eeb5aad0007a6e4b7,
202,"[8.410042, 49.001548]",2024-06-09T06:12:58.323Z,18.95,False,6645db6eeb5aad0007a6e4b7,
203,"[8.410042, 49.001548]",2024-06-09T06:11:58.180Z,18.90,False,6645db6eeb5aad0007a6e4b7,
204,"[8.410042, 49.001548]",2024-06-09T06:10:58.113Z,18.66,True,6645db6eeb5aad0007a6e4b7,
205,"[8.410042, 49.001548]",2024-06-09T06:09:57.988Z,18.70,True,6645db6eeb5aad0007a6e4b7,
206,"[8.410042, 49.001548]",2024-06-09T06:08:57.831Z,19.18,False,6645db6eeb5aad0007a6e4b7,
207,"[8.410042, 49.001548]",2024-06-09T06:07:57.698Z,19.06,False,6645db6eeb5aad0007a6e4b7,
208,"[8.410042, 49.001548]",2024-06-09T06:06:57.557Z,19.11,False,6645db6eeb5aad0007a6e4b7,
209,"[8.410042, 49.001548]",2024-06-09T06:05:57.411Z,19.02,False,6645db6eeb5aad0007a6e4b7,
210,"[8.410042, 49.001548]",2024-06-09T06:04:57.476Z,18.91,False,6645db6eeb5aad0007a6e4b7,
211,"[8.410042, 49.001548]",2024-06-09T06:03:57.303Z,18.73,True,6645db6eeb5aad0007a6e4b7,
212,"[8.410042, 49.001548]",2024-06-09T06:02:57.131Z,18.72,True,6645db6eeb5aad0007a6e4b7,
213,"[8.410042, 49.001548]",2024-06-09T06:01:57.043Z,18.90,False,6645db6eeb5aad0007a6e4b7,
214,"[8.410042, 49.001548]",2024-06-09T06:00:56.965Z,18.80,False,6645db6eeb5aad0007a6e4b7,
215,"[8.410042, 49.001548]",2024-06-09T05:59:56.765Z,18.63,False,6645db6eeb5aad0007a6e4b7,
216,"[8.410042, 49.001548]",2024-06-09T05:58:56.634Z,18.87,False,6645db6eeb5aad0007a6e4b7,
217,"[8.410042, 49.001548]",2024-06-09T05:57:56.609Z,18.91,False,6645db6eeb5aad0007a6e4b7,
218,"[8.410042, 49.001548]",2024-06-09T05:56:56.394Z,18.76,False,6645db6eeb5aad0007a6e4b7,
219,"[8.410042, 49.001548]",2024-06-09T05:55:56.330Z,18.51,False,6645db6eeb5aad0007a6e4b7,
220,"[8.410042, 49.001548]",2024-06-09T05:54:56.165Z,18.81,False,6645db6eeb5aad0007a6e4b7,
221,"[8.410042, 49.001548]",2024-06-09T05:53:56.021Z,18.70,False,6645db6eeb5aad0007a6e4b7,
222,"[8.410042, 49.001548]",2024-06-09T05:52:55.967Z,18.62,False,6645db6eeb5aad0007a6e4b7,
223,"[8.410042, 49.001548]",2024-06-09T05:51:55.808Z,18.52,False,6645db6eeb5aad0007a6e4b7,
224,"[8.410042, 49.001548]",2024-06-09T05:50:55.766Z,18.25,True,6645db6eeb5aad0007a6e4b7,
225,"[8.410042, 49.001548]",2024-06-09T05:49:55.663Z,18.42,False,6645db6eeb5aad0007a6e4b7,
226,"[8.410042, 49.001548]",2024-06-09T05:48:55.539Z,18.29,True,6645db6eeb5aad0007a6e4b7,
227,"[8.410042, 49.001548]",2024-06-09T05:47:55.445Z,18.07,True,6645db6eeb5aad0007a6e4b7,
228,"[8.410042, 49.001548]",2024-06-09T05:46:55.351Z,17.89,True,6645db6eeb5aad0007a6e4b7,
229,"[8.410042, 49.001548]",2024-06-09T05:45:55.164Z,17.84,True,6645db6eeb5aad0007a6e4b7,
230,"[8.410042, 49.001548]",2024-06-09T05:44:55.046Z,17.79,True,6645db6eeb5aad0007a6e4b7,
231,"[8.410042, 49.001548]",2024-06-09T05:43:54.893Z,17.92,False,6645db6eeb5aad0007a6e4b7,
232,"[8.410042, 49.001548]",2024-06-09T05:42:54.751Z,17.77,False,6645db6eeb5aad0007a6e4b7,
233,"[8.410042, 49.001548]",2024-06-09T05:41:54.632Z,17.70,False,6645db6eeb5aad0007a6e4b7,
234,"[8.410042, 49.001548]",2024-06-09T05:40:54.510Z,18.10,False,6645db6eeb5aad0007a6e4b7,
235,"[8.410042, 49.001548]",2024-06-09T05:39:54.359Z,18.20,False,6645db6eeb5aad0007a6e4b7,
